uniprot_id,name,length,organism,in_alphafold,downloaded
A0A075IVE3,Ribulose bisphosphate carboxylase large subunit C-terminal domain-containing protein,266,uncultured bacterium,True,True
A0A075IVE8,Ribulose bisphosphate carboxylase large subunit C-terminal domain-containing protein,266,uncultured bacterium,True,True
A0A075IVF1,Ribulose bisphosphate carboxylase large subunit C-terminal domain-containing protein,266,uncultured bacterium,True,True
A0A075IVH5,Ribulose bisphosphate carboxylase large subunit C-terminal domain-containing protein,266,uncultured bacterium,True,True
A0A075IVI3,Ribulose bisphosphate carboxylase large subunit C-terminal domain-containing protein,266,uncultured bacterium,True,True
A0A075IVI6,Ribulose bisphosphate carboxylase large subunit C-terminal domain-containing protein,266,uncultured bacterium,True,True
A0A075IVI9,Ribulose bisphosphate carboxylase large subunit C-terminal domain-containing protein,266,uncultured bacterium,True,True
A0A075IVJ3,Ribulose bisphosphate carboxylase large subunit C-terminal domain-containing protein,266,uncultured bacterium,True,True
A0A075IVK0,Ribulose bisphosphate carboxylase large subunit C-terminal domain-containing protein,266,uncultured bacterium,True,True
A0A075IVK1,Ribulose bisphosphate carboxylase large subunit C-terminal domain-containing protein,266,uncultured bacterium,True,True
A0A075IVK4,Ribulose bisphosphate carboxylase large subunit C-terminal domain-containing protein,266,uncultured bacterium,True,True
A0A075IVK8,Ribulose bisphosphate carboxylase large subunit C-terminal domain-containing protein,266,uncultured bacterium,True,True
A0A075IVL2,Ribulose bisphosphate carboxylase large subunit C-terminal domain-containing protein,266,uncultured bacterium,True,True
A0A075IVL4,Ribulose bisphosphate carboxylase large subunit C-terminal domain-containing protein,266,uncultured bacterium,True,True
A0A075IVM4,Ribulose bisphosphate carboxylase large subunit C-terminal domain-containing protein,266,uncultured bacterium,True,True
A0A075IVM8,Ribulose bisphosphate carboxylase large subunit C-terminal domain-containing protein,266,uncultured bacterium,True,True
A0A075IVN3,Ribulose bisphosphate carboxylase large subunit C-terminal domain-containing protein,266,uncultured bacterium,True,True
A0A075IVN6,Ribulose bisphosphate carboxylase large subunit C-terminal domain-containing protein,266,uncultured bacterium,True,True
A0A075IVP0,Ribulose bisphosphate carboxylase large subunit C-terminal domain-containing protein,266,uncultured bacterium,True,True
A0A075IVP3,Ribulose bisphosphate carboxylase large subunit C-terminal domain-containing protein,266,uncultured bacterium,True,True
A0A075IVP7,Ribulose bisphosphate carboxylase large subunit C-terminal domain-containing protein,266,uncultured bacterium,True,True
A0A075IVQ2,Ribulose bisphosphate carboxylase large subunit C-terminal domain-containing protein,266,uncultured bacterium,True,True
A0A075IWQ8,Ribulose bisphosphate carboxylase large chain,176,Maytenus sp. RP-2014,True,True
A0A075IWR6,Ribulose bisphosphate carboxylase large chain,176,Fabaceae sp. RP-2014,True,True
A0A075IX16,Ribulose bisphosphate carboxylase large chain,157,Matricaria chamomilla var. recutita,True,True
A0A075IX48,Ribulose bisphosphate carboxylase large chain,184,Passiflora sp. RP-2014,True,True
A0A075IX78,Ribulose bisphosphate carboxylase large chain,175,Peumus boldus,True,True
A0A075IXA2,Ribulose bisphosphate carboxylase large chain,163,Valeriana sp. RP-2014,True,True
A0A075IXA7,Ribulose bisphosphate carboxylase large chain,163,Valeriana sp. RP-2014,True,True
A0A075IXB7,Ribulose bisphosphate carboxylase large chain,119,Amaranthaceae sp. RP-2014,True,True
A0A075IY44,Ribulose bisphosphate carboxylase large subunit C-terminal domain-containing protein,105,uncultured bacterium,True,True
A0A075IY75,Ribulose bisphosphate carboxylase large subunit C-terminal domain-containing protein,187,uncultured microorganism,True,True
A0A075IY80,Ribulose bisphosphate carboxylase large subunit C-terminal domain-containing protein,185,uncultured microorganism,True,True
A0A075IY85,Ribulose bisphosphate carboxylase large subunit C-terminal domain-containing protein,185,uncultured microorganism,True,True
A0A075IY90,Ribulose bisphosphate carboxylase large subunit C-terminal domain-containing protein,185,uncultured microorganism,True,True
A0A075IY94,Ribulose bisphosphate carboxylase large subunit C-terminal domain-containing protein,185,uncultured microorganism,True,True
A0A075IY98,Ribulose bisphosphate carboxylase large subunit C-terminal domain-containing protein,185,uncultured microorganism,True,True
A0A075IZS1,Ribulose bisphosphate carboxylase large subunit C-terminal domain-containing protein,110,uncultured bacterium,True,True
A0A075IZV4,Ribulose bisphosphate carboxylase large subunit C-terminal domain-containing protein,185,uncultured microorganism,True,True
A0A075IZW0,Ribulose bisphosphate carboxylase large subunit C-terminal domain-containing protein,185,uncultured microorganism,True,True
A0A075IZW4,Ribulose bisphosphate carboxylase large subunit C-terminal domain-containing protein,182,uncultured microorganism,True,True
A0A075IZW6,Ribulose bisphosphate carboxylase large subunit C-terminal domain-containing protein,185,uncultured microorganism,True,True
A0A075IZW7,Ribulose bisphosphate carboxylase large subunit C-terminal domain-containing protein,179,uncultured microorganism,True,True
A0A075IZX0,Ribulose bisphosphate carboxylase large subunit C-terminal domain-containing protein,174,uncultured microorganism,True,True
A0A075IZX6,Ribulose bisphosphate carboxylase large subunit C-terminal domain-containing protein,187,uncultured microorganism,True,True
A0A075IZX8,Ribulose bisphosphate carboxylase large subunit C-terminal domain-containing protein,185,uncultured microorganism,True,True
A0A075IZY2,Ribulose bisphosphate carboxylase large subunit C-terminal domain-containing protein,185,uncultured microorganism,True,True
A0A075IZY5,Ribulose bisphosphate carboxylase large subunit C-terminal domain-containing protein,185,uncultured microorganism,True,True
A0A075J1B5,Ribulose bisphosphate carboxylase large subunit C-terminal domain-containing protein,182,uncultured microorganism,True,True
A0A075J1C0,Ribulose bisphosphate carboxylase large subunit C-terminal domain-containing protein,182,uncultured microorganism,True,True
A0A075J1C4,Ribulose bisphosphate carboxylase large subunit C-terminal domain-containing protein,187,uncultured microorganism,True,True
A0A075J1C8,Ribulose bisphosphate carboxylase large subunit C-terminal domain-containing protein,187,uncultured microorganism,True,True
A0A075J1D7,Ribulose bisphosphate carboxylase large subunit C-terminal domain-containing protein,184,uncultured microorganism,True,True
A0A075J1E1,Ribulose bisphosphate carboxylase large subunit C-terminal domain-containing protein,185,uncultured microorganism,True,True
A0A075J1F1,Ribulose bisphosphate carboxylase large subunit C-terminal domain-containing protein,185,uncultured microorganism,True,True
A0A075J497,Ribulose bisphosphate carboxylase large subunit C-terminal domain-containing protein,110,uncultured bacterium,True,True
A0A075J4B1,Ribulose bisphosphate carboxylase large subunit C-terminal domain-containing protein,182,uncultured microorganism,True,True
A0A075J4B8,Ribulose bisphosphate carboxylase large subunit C-terminal domain-containing protein,182,uncultured microorganism,True,True
A0A075J4C5,Ribulose bisphosphate carboxylase large subunit C-terminal domain-containing protein,187,uncultured microorganism,True,True
A0A075J4D1,Ribulose bisphosphate carboxylase large subunit C-terminal domain-containing protein,187,uncultured microorganism,True,True
A0A075J4D9,Ribulose bisphosphate carboxylase large subunit C-terminal domain-containing protein,185,uncultured microorganism,True,True
A0A075J4E7,Ribulose bisphosphate carboxylase large subunit C-terminal domain-containing protein,185,uncultured microorganism,True,True
A0A075J4F4,Ribulose bisphosphate carboxylase large subunit C-terminal domain-containing protein,185,uncultured microorganism,True,True
A0A075J4G0,Ribulose bisphosphate carboxylase large subunit C-terminal domain-containing protein,185,uncultured microorganism,True,True
A0A075KE66,Ribulose bisphosphate carboxylase large subunit C-terminal domain-containing protein,376,Pelosinus sp. UFO1,True,True
A0A075KJP6,Ribulose bisphosphate carboxylase large chain,402,Cryphaea patens,True,True
A0A075KKF5,Ribulose bisphosphate carboxylase large chain,206,Cryphaea patens,True,True
A0A075LUF5,Ribulose bisphosphate carboxylase,443,Palaeococcus pacificus DY20341,True,True
A0A075LX61,Ribulose bisphosphate carboxylase large chain,436,Anogramma leptophylla,True,True
A0A075LX67,Ribulose bisphosphate carboxylase large chain,436,Jamesonia congesta,True,True
A0A075LX72,Ribulose bisphosphate carboxylase large chain,429,Jamesonia rotundifolia,True,True
A0A075LX76,Ribulose bisphosphate carboxylase large chain,429,Onychium lucidum,True,True
A0A075LY28,Ribulose bisphosphate carboxylase large chain,436,Actiniopteris semiflabellata,True,True
A0A075LY32,Ribulose bisphosphate carboxylase large chain,436,Jamesonia hirta,True,True
A0A075LY35,Ribulose bisphosphate carboxylase large chain,429,Onychium japonicum,True,True
A0A075LY39,Ribulose bisphosphate carboxylase large chain,429,Tryonia areniticola,True,True
A0A075LY44,Ribulose bisphosphate carboxylase large chain,436,Tryonia schwackeana,True,True
A0A075LYF9,Ribulose bisphosphate carboxylase large chain,436,Cosentinia vellea,True,True
A0A075LYG5,Ribulose bisphosphate carboxylase large chain,436,Jamesonia elongata,True,True
A0A075LYH2,Ribulose bisphosphate carboxylase large chain,436,Jamesonia scammaniae,True,True
A0A075LYH7,Ribulose bisphosphate carboxylase large chain,429,Gastoniella chaerophylla,True,True
A0A075LYL6,Ribulose bisphosphate carboxylase large chain,436,Jamesonia alstonii,True,True
A0A075LYM2,Ribulose bisphosphate carboxylase large chain,436,Jamesonia flexuosa,True,True
A0A075LYN1,Ribulose bisphosphate carboxylase large chain,429,Taenitis blechnoides,True,True
A0A075LZ24,Ribulose bisphosphate carboxylase large chain,467,Melinis nerviglumis,True,True
A0A075M081,Ribulose bisphosphate carboxylase large chain,449,Dichanthelium oligosanthes,True,True
A0A075M0L1,Ribulose bisphosphate carboxylase large chain,448,Urochloa serrata,True,True
A0A075M0L6,Ribulose bisphosphate carboxylase large chain,449,Panicum aequinerve,True,True
A0A075M0R2,Ribulose bisphosphate carboxylase large chain,450,Cymbopogon caesius,True,True
A0A075M0R7,Ribulose bisphosphate carboxylase large chain,439,Sporobolus compositus,True,True
A0A075M311,Ribulose bisphosphate carboxylase large chain,341,Citrus sinensis,True,True
A0A075M360,Ribulose bisphosphate carboxylase large chain,436,Jamesonia brasiliensis,True,True
A0A075M364,Ribulose bisphosphate carboxylase large chain,427,Jamesonia goudotii,True,True
A0A075M370,Ribulose bisphosphate carboxylase large chain,436,Jamesonia warscewiczii,True,True
A0A075M376,Ribulose bisphosphate carboxylase large chain,436,Taenitis interrupta,True,True
A0A075M383,Ribulose bisphosphate carboxylase large chain,436,Tryonia myriophylla,True,True
A0A075M3L8,Ribulose bisphosphate carboxylase large chain,465,Arabidopsis arenosa,True,True
A0A075M3M5,Ribulose bisphosphate carboxylase large chain,466,Brassica napus,True,True
A0A075M3M9,Ribulose bisphosphate carboxylase large chain,464,Nicotiana tomentosiformis,True,True
A0A075M424,Ribulose bisphosphate carboxylase large chain,334,Citrus medica var. sarcodactylis,True,True
A0A075M431,Ribulose bisphosphate carboxylase large chain,343,Citrus nippokoreana,True,True
A0A075M494,Ribulose bisphosphate carboxylase large chain,343,Citrus kinokuni,True,True
A0A075M498,Ribulose bisphosphate carboxylase large chain,342,Citrus maxima,True,True
A0A075M4J6,Ribulose bisphosphate carboxylase large chain,343,Citrus hassaku,True,True
A0A075M4R8,Ribulose bisphosphate carboxylase large chain,465,Arabidopsis suecica,True,True
A0A075M4S4,Ribulose bisphosphate carboxylase large chain,469,Arachis ipaensis,True,True
A0A075M4T0,Ribulose bisphosphate carboxylase large chain,464,Nicotiana tabacum,True,True
A0A075M4X3,Ribulose bisphosphate carboxylase large chain,449,Cymbopogon nardus,True,True
A0A075M4X4,Ribulose bisphosphate carboxylase large chain,469,Arachis duranensis,True,True
A0A075M4Y0,Ribulose bisphosphate carboxylase large chain,430,Sporobolus heterolepis,True,True
A0A075M4Y2,Ribulose bisphosphate carboxylase large chain,466,Brassica campestris,True,True
A0A075M538,Ribulose bisphosphate carboxylase large chain,387,Cymodocea nodosa,False,False
A0A075M543,Ribulose bisphosphate carboxylase large chain,397,Cymodocea serrulata,True,True
A0A075M548,Ribulose bisphosphate carboxylase large chain,389,Syringodium isoetifolium,True,True
A0A075M556,Ribulose bisphosphate carboxylase large chain,465,Arabidopsis thaliana,True,True
A0A075M562,Ribulose bisphosphate carboxylase large chain,466,Brassica oleracea,True,True
A0A075M697,Ribulose bisphosphate carboxylase large chain,338,Cymodocea rotundata,True,True
A0A075M6A1,Ribulose bisphosphate carboxylase large chain,397,Halodule pinifolia,True,True
A0A075M6B2,Ribulose bisphosphate carboxylase large chain,386,Cymodocea nodosa,True,True
A0A075M6C5,Ribulose bisphosphate carboxylase large chain,397,Syringodium filiforme,True,True
